movieId,tag,rating,genres,release_year,title_movie,imdb,tmdb
134170,funny|ridiculous|silly,3.7142857142857144,Action|Comedy|Fantasy|Sci-Fi,2015,Kung Fury ,"
                    In 1985, Kung Fury, the toughest martial artist cop in Miami, goes back in time to kill the worst criminal of all time - Kung Führer, a.k.a. Adolf Hitler.
            ","
During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all.
"
135133,dystopia|Jennifer Lawrence|love story|nonsense|politics|rebellion|revolution,3.7,Adventure|Sci-Fi,2015,The Hunger Games: Mockingjay - Part 2 ,"
                    Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.
            ","
With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.
"
135518,Ben Kingsley|ethics|immortality|ryan reynolds,2.75,Action|Mystery|Sci-Fi|Thriller,2015,Self/less ,"
                    A dying real estate mogul transfers his consciousness into a healthy young body, but soon finds that neither the procedure nor the company that performed it are quite what they seem.
            ","
An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.
"
135536,Bad story|Bad writing|Batman|Ben Affleck|comic book|dc comics|good soundtrack|Harley Quinn|Harley Quinn's ass|Horrible directing|Jared Leto|Joker|lack of plot|Margot Robbie|Poor story|poorly paced|superhero|visually appealing|Will Smith,2.9166666666666665,Action|Crime|Sci-Fi,2016,Suicide Squad ,"
                    A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.
            ","
From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.
"
136864,action|batman|ben affleck|dark|dc comics|Gal Gadot|superhero|superman|wonderwoman,2.34375,Action|Adventure|Fantasy|Sci-Fi,2016,Batman v Superman: Dawn of Justice ,"
                    Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.
            ","
Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.
"
138036,slick|stylish,3.4722222222222223,Action|Adventure|Comedy,2015,The Man from U.N.C.L.E. ,"
                    In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons.
            ","
At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.
"
139385,leonardo DiCarpio|survival|tom hardy|visually appealing|cinematography|visually appealing|Visually Striking,3.903225806451613,Adventure|Drama,2015,The Revenant ,"
                    A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.
            ","
In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.
"
139644,atmospheric|tension,3.5454545454545454,Crime|Drama|Mystery,2015,Sicario ,"
                    An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.
            ","
An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.
"
140174,moving|touching,3.5625,Drama,2015,Room ,"
                    Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.
            ","
Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?
"
141890,Moving,3.0,Drama|War,2015,Beasts of No Nation ,"
                    A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.
            ","
A drama based on the experiences of Agu, a child fighting in the civil war of an unnamed, fictional West African country. Follows the journey of Agu as he's forced to join a group of soldiers. While Agu fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination. Depicts the mechanics of war and does not shy away from explicit, visceral detail, painting a complex, difficult picture of Agu as a child soldier.
"
143367,contemplative|philosophical|thought-provoking|tragic,3.75,Drama|Thriller,2016,Silence ,"
                    In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism.
            ","
Two Jesuit priests travel to seventeenth century Japan which has, under the Tokugawa shogunate, banned Catholicism and almost all foreign contact.
"
